timestamp,event_type,side,price,quantity_change
1767731529136922,orderbook_update,yes,66,-30
1767731529138396,orderbook_update,no,27,-30
1767731529151457,orderbook_update,yes,65,30
1767731529153317,orderbook_update,no,28,30
1767731530086451,orderbook_update,yes,65,-30
1767731530087339,orderbook_update,no,28,-30
1767731530100413,orderbook_update,yes,66,30
1767731530102323,orderbook_update,no,27,30
1767731530830409,orderbook_update,yes,2,-1000
1767731530879364,orderbook_update,yes,59,1000
1767731530930411,orderbook_update,yes,59,-1000
1767731530949912,orderbook_update,yes,68,-200
1767731530950987,orderbook_update,no,29,-200
1767731530951503,orderbook_update,no,30,-200
1767731531012345,orderbook_update,no,31,200
1767731531012365,orderbook_update,yes,67,200
1767731531012575,orderbook_update,no,31,200
1767731531038530,orderbook_update,yes,2,1000
1767731532144930,orderbook_update,yes,66,-30
1767731532146933,orderbook_update,no,27,-30
1767731532162675,orderbook_update,yes,67,30
1767731532163909,orderbook_update,no,26,30
1767731534453639,orderbook_update,no,31,-200
1767731534455396,orderbook_update,no,11,-2000
1767731534455485,orderbook_update,yes,67,-200
1767731534455803,orderbook_update,no,31,-200
1767731534456566,orderbook_update,yes,2,-1000
1767731534509668,orderbook_update,no,29,200
1767731534509732,orderbook_update,yes,59,1000
1767731534525445,orderbook_update,no,29,-100
1767731534525445,orderbook_update,no,28,100
1767731534549769,orderbook_update,yes,68,200
1767731534788863,orderbook_update,no,30,-200
1767731534831513,orderbook_update,no,28,200
1767731534833763,orderbook_update,no,29,200
1767731534893894,orderbook_update,no,28,-200
1767731534894268,orderbook_update,no,29,-200
1767731534895274,orderbook_update,no,11,2000
1767731534932463,orderbook_update,no,30,200
1767731534937230,orderbook_update,no,30,200
1767731536000000,trade,yes,69,-3
1767731536715492,orderbook_update,no,31,-3
1767731537652717,orderbook_update,yes,67,-100
1767731537705045,orderbook_update,no,28,-100
1767731537754308,orderbook_update,no,29,-200
1767731537755274,orderbook_update,no,30,-200
1767731537755813,orderbook_update,no,30,-200
1767731537799058,orderbook_update,no,2,3
1767731537802177,orderbook_update,no,28,200
1767731537804385,orderbook_update,no,28,200
1767731537805017,orderbook_update,no,27,200
1767731538463520,orderbook_update,yes,59,-1000
1767731538505817,orderbook_update,yes,2,1000
1767731538813497,orderbook_update,yes,68,100
1767731539846025,orderbook_update,no,28,100
1767731540222421,orderbook_update,no,28,-200
1767731540223454,orderbook_update,yes,68,-200
1767731540223646,orderbook_update,no,27,-200
1767731540224041,orderbook_update,no,28,-200
1767731540392480,orderbook_update,no,30,200
1767731540393175,orderbook_update,yes,67,200
1767731540394485,orderbook_update,no,30,200
1767731540394501,orderbook_update,no,29,200
1767731541774184,orderbook_update,no,30,-200
1767731541775011,orderbook_update,no,29,-200
1767731541804803,orderbook_update,no,11,-2000
1767731541827745,orderbook_update,no,31,200
1767731541828578,orderbook_update,no,31,200
1767731541846747,orderbook_update,no,12,2000
1767731541884772,orderbook_update,yes,60,-400
1767731541884818,orderbook_update,no,12,-400
1767731541885017,orderbook_update,yes,67,-200
1767731541917911,orderbook_update,no,28,-100
1767731541917911,orderbook_update,no,31,100
1767731541923967,orderbook_update,no,11,1000
1767731541934237,orderbook_update,no,29,400
1767731541935623,orderbook_update,yes,59,400
1767731541938756,orderbook_update,yes,62,200
1767731541956667,orderbook_update,yes,64,-15
1767731541956783,orderbook_update,yes,65,14
1767731541974605,orderbook_update,yes,68,-100
1767731541974605,orderbook_update,yes,62,100
1767731541985093,orderbook_update,no,29,-400
1767731542000000,trade,no,68,-1
1767731542000000,trade,no,67,-1
1767731542021797,orderbook_update,yes,62,-200
1767731542034235,orderbook_update,no,29,400
1767731542075186,orderbook_update,yes,64,200
1767731542116409,orderbook_update,yes,67,-30
1767731542117945,orderbook_update,no,26,-30
1767731542134062,orderbook_update,yes,66,30
1767731542150010,orderbook_update,no,27,30
1767731542467884,orderbook_update,yes,68,-35
1767731542467884,orderbook_update,yes,67,35
1767731542518216,orderbook_update,no,30,-200
1767731542520792,orderbook_update,no,31,-200
1767731542542413,orderbook_update,yes,65,-14
1767731542616599,orderbook_update,yes,68,-1
1767731542616599,orderbook_update,no,32,199
1767731542623916,orderbook_update,no,32,200
1767731542681196,orderbook_update,no,31,-100
1767731542681196,orderbook_update,no,32,100
1767731542773279,orderbook_update,yes,67,-1
1767731542865344,orderbook_update,yes,64,-200
1767731542866225,orderbook_update,no,11,-1000
1767731542866713,orderbook_update,no,29,-400
1767731542866791,orderbook_update,yes,59,-400
1767731542918671,orderbook_update,no,12,1000
1767731542919526,orderbook_update,no,30,400
1767731542919889,orderbook_update,yes,61,200
1767731542921712,orderbook_update,yes,41,400
1767731543028628,orderbook_update,yes,61,-200
1767731543043229,orderbook_update,yes,62,-100
1767731543043229,orderbook_update,yes,64,100
1767731543074714,orderbook_update,no,32,-100
1767731543074714,orderbook_update,no,31,100
1767731543079755,orderbook_update,yes,63,200
1767731543094278,orderbook_update,yes,64,-100
1767731543094278,orderbook_update,yes,65,100
1767731543101977,orderbook_update,yes,67,-34
1767731543129541,orderbook_update,yes,63,-200
1767731543174161,orderbook_update,yes,62,200
1767731543182867,orderbook_update,no,30,-400
1767731543182946,orderbook_update,no,12,-1000
1767731543185292,orderbook_update,yes,41,-400
1767731543232265,orderbook_update,no,11,1000
1767731543234196,orderbook_update,yes,59,400
1767731543235025,orderbook_update,no,12,400
1767731543343789,orderbook_update,yes,45,1
1767731544862642,orderbook_update,no,32,15
1767731544863555,orderbook_update,no,31,-47
1767731544865596,orderbook_update,yes,62,39
1767731544875698,orderbook_update,no,32,-15
1767731544899407,orderbook_update,no,12,-400
1767731544920146,orderbook_update,yes,62,-200
1767731544928540,orderbook_update,no,31,-100
1767731544928540,orderbook_update,no,33,100
1767731544930548,orderbook_update,yes,65,-100
1767731544930548,orderbook_update,yes,63,100
1767731544941790,orderbook_update,no,29,400
1767731544966131,orderbook_update,yes,64,200
1767731544972149,orderbook_update,no,32,-199
1767731544974446,orderbook_update,no,31,-200
1767731545013452,orderbook_update,yes,59,-5000
1767731545015117,orderbook_update,no,11,-5000
1767731545026182,orderbook_update,no,33,200
1767731545027062,orderbook_update,no,33,200
1767731545068156,orderbook_update,no,12,-2000
1767731545068341,orderbook_update,no,12,-500
1767731545068472,orderbook_update,yes,59,-400
1767731545071059,orderbook_update,no,12,-1000
1767731545071445,orderbook_update,yes,60,-500
1767731545071456,orderbook_update,no,11,-1000
1767731545118777,orderbook_update,yes,41,400
1767731545121337,orderbook_update,yes,2,500
1767731545125140,orderbook_update,yes,60,-20
1767731545143984,orderbook_update,yes,66,-30
1767731545145028,orderbook_update,no,27,-30
1767731545162701,orderbook_update,yes,56,5000
1767731545163295,orderbook_update,yes,65,30
1767731545164063,orderbook_update,no,14,5000
1767731545165153,orderbook_update,no,28,30
1767731545167187,orderbook_update,no,33,27
1767731545183961,orderbook_update,yes,3,20
1767731545191197,orderbook_update,no,33,-200
1767731545192958,orderbook_update,no,32,-200
1767731545213356,orderbook_update,yes,41,-400
1767731545213576,orderbook_update,no,15,500
1767731545213924,orderbook_update,no,15,1000
1767731545214441,orderbook_update,no,14,2000
1767731545214970,orderbook_update,yes,2,-500
1767731545229364,orderbook_update,yes,42,20
1767731545232530,orderbook_update,no,34,200
1767731545233297,orderbook_update,yes,3,-20
1767731545233446,orderbook_update,no,34,200
1767731545255236,orderbook_update,no,29,-400
1767731545256402,orderbook_update,yes,64,-200
1767731545268303,orderbook_update,yes,57,500
1767731545268848,orderbook_update,no,14,-2000
1767731545268952,orderbook_update,yes,56,400
1767731545270914,orderbook_update,yes,57,20
1767731545272912,orderbook_update,yes,42,-20
1767731545304757,orderbook_update,no,30,400
1767731545306444,orderbook_update,yes,62,200
1767731545371904,orderbook_update,no,15,2000
1767731545434600,orderbook_update,no,13,-35
1767731545434600,orderbook_update,no,16,35
1767731545446603,orderbook_update,yes,65,35
1767731545647999,orderbook_update,yes,62,-200
1767731545693027,orderbook_update,yes,59,200
1767731546131643,orderbook_update,yes,65,-30
1767731546133046,orderbook_update,no,28,-30
1767731546146564,orderbook_update,yes,63,30
1767731546148162,orderbook_update,no,30,30
1767731546363009,orderbook_update,no,30,10
1767731547049517,orderbook_update,yes,65,-35
1767731547049517,orderbook_update,yes,64,35
1767731547122607,orderbook_update,yes,63,-30
1767731547123424,orderbook_update,no,30,-30
1767731547137242,orderbook_update,yes,64,30
1767731547139304,orderbook_update,no,29,30
1767731547749779,orderbook_update,yes,64,-35
1767731547749779,orderbook_update,yes,65,35
1767731549271712,orderbook_update,yes,59,-200
1767731549273503,orderbook_update,yes,56,-400
1767731549321730,orderbook_update,yes,62,200
1767731549324242,orderbook_update,yes,57,400
1767731549718248,orderbook_update,no,1,3
1767731550000000,trade,no,65,-25
1767731550477621,orderbook_update,yes,65,-25
1767731551097590,orderbook_update,yes,65,-10
1767731551914653,orderbook_update,no,30,-400
1767731551957358,orderbook_update,no,15,400
1767731552792059,orderbook_update,yes,65,35
1767731553000000,trade,no,65,-16
1767731553000000,trade,no,65,-19
1767731553000000,trade,no,65,-13
1767731553000000,trade,no,65,-17
1767731553000000,trade,yes,65,-30
1767731553000000,trade,yes,65,-30
1767731553000000,trade,yes,65,-1
1767731553116943,orderbook_update,yes,64,-30
1767731553117724,orderbook_update,no,29,-30
1767731553133105,orderbook_update,yes,65,30
1767731553134013,orderbook_update,no,28,30
1767731553418399,orderbook_update,yes,62,-39
1767731553419574,orderbook_update,no,33,-27
1767731553420468,orderbook_update,yes,60,16
1767731553421680,orderbook_update,yes,65,-16
1767731553523617,orderbook_update,yes,65,-19
1767731553523617,orderbook_update,yes,65,-13
1767731553527619,orderbook_update,yes,62,-200
1767731553559837,orderbook_update,no,14,-5000
1767731553612822,orderbook_update,no,15,-2000
1767731553613135,orderbook_update,no,15,-400
1767731553613699,orderbook_update,no,15,-500
1767731553613800,orderbook_update,no,15,-1000
1767731553639952,orderbook_update,yes,59,200
1767731553654170,orderbook_update,yes,61,35
1767731553654182,orderbook_update,yes,60,-16
1767731553655693,orderbook_update,no,34,36
1767731553704464,orderbook_update,no,33,-200
1767731553705360,orderbook_update,no,34,-200
1767731553707491,orderbook_update,yes,59,-200
1767731553755426,orderbook_update,yes,62,200
1767731553755498,orderbook_update,yes,65,-17
1767731553755498,orderbook_update,no,35,183
1767731553755581,orderbook_update,no,35,200
1767731553782215,orderbook_update,no,35,-30
1767731553878291,orderbook_update,no,35,-30
1767731553898128,orderbook_update,no,35,-1
1767731553978790,orderbook_update,yes,64,30
1767731554091063,orderbook_update,yes,64,-30
1767731554092445,orderbook_update,no,28,-30
1767731554105952,orderbook_update,yes,63,30
1767731554107426,orderbook_update,no,29,30
1767731554465726,orderbook_update,no,16,-35
1767731554465726,orderbook_update,no,29,35
1767731554520143,orderbook_update,no,30,400
1767731554887297,orderbook_update,no,29,-35
1767731554887297,orderbook_update,no,30,35
1767731554938523,orderbook_update,no,30,-400
1767731555457320,orderbook_update,no,18,5000
1767731555508778,orderbook_update,no,19,500
1767731555510171,orderbook_update,no,19,400
1767731555510224,orderbook_update,no,19,1000
1767731555833400,orderbook_update,yes,62,35
1767731556000000,trade,no,64,-1
1767731556049954,orderbook_update,yes,60,-1
1767731556049954,orderbook_update,yes,63,1
1767731556138446,orderbook_update,yes,63,-30
1767731556139895,orderbook_update,no,29,-30
1767731556154434,orderbook_update,yes,64,30
1767731556156061,orderbook_update,no,28,30
1767731556205860,orderbook_update,yes,64,-1
1767731556600895,orderbook_update,yes,62,-200
1767731556653029,orderbook_update,yes,63,200
1767731557510144,orderbook_update,no,30,-35
1767731557510144,orderbook_update,no,29,35
1767731557671190,orderbook_update,no,30,-10
1767731558378738,orderbook_update,yes,64,-29
1767731558379563,orderbook_update,no,28,-30
1767731558396085,orderbook_update,yes,63,30
1767731558397132,orderbook_update,no,29,30
1767731558444397,orderbook_update,no,19,-400
1767731558490027,orderbook_update,no,30,400
1767731559581515,orderbook_update,no,29,-35
1767731559581515,orderbook_update,no,30,35
1767731559631107,orderbook_update,no,30,-400
1767731559669927,orderbook_update,no,19,400
1767731560189462,orderbook_update,yes,63,-200
1767731560240502,orderbook_update,yes,62,200
1767731561120477,orderbook_update,yes,63,-30
1767731561121526,orderbook_update,no,29,-30
1767731561137493,orderbook_update,yes,64,30
1767731561139077,orderbook_update,no,28,30
1767731562140883,orderbook_update,no,30,-35
1767731562140883,orderbook_update,no,29,35
1767731563712515,orderbook_update,yes,62,-200
1767731563758313,orderbook_update,yes,63,200
1767731565000000,trade,yes,65,-10
1767731565879567,orderbook_update,no,35,-10
1767731567387557,orderbook_update,yes,63,-200
1767731567429858,orderbook_update,yes,62,200
1767731571335282,orderbook_update,yes,63,-100
1767731571335282,orderbook_update,yes,64,100
1767731571346190,orderbook_update,yes,62,-200
1767731571387275,orderbook_update,yes,63,200
1767731571391863,orderbook_update,no,33,-100
1767731571391863,orderbook_update,no,32,100
1767731571441350,orderbook_update,no,32,-100
1767731571441350,orderbook_update,no,30,100
1767731571500598,orderbook_update,no,19,-400
1767731571550730,orderbook_update,no,30,400
1767731572000000,trade,yes,65,-30
1767731572000000,trade,yes,65,-82
1767731572000000,trade,yes,66,-187
1767731572000000,trade,yes,66,-1
1767731572108404,orderbook_update,yes,61,-35
1767731572119839,orderbook_update,yes,62,15
1767731572157242,orderbook_update,yes,64,-30
1767731572158875,orderbook_update,no,28,-30
1767731572171337,orderbook_update,no,35,-30
1767731572172463,orderbook_update,no,27,30
1767731572226671,orderbook_update,no,35,-200
1767731572271635,orderbook_update,yes,60,30
1767731572296579,orderbook_update,no,35,-82
1767731572296579,orderbook_update,no,34,-187
1767731572348079,orderbook_update,no,30,-400
1767731572349160,orderbook_update,no,33,200
1767731572350275,orderbook_update,yes,63,-200
1767731572353128,orderbook_update,yes,64,-100
1767731572353128,orderbook_update,yes,65,100
1767731572398198,orderbook_update,yes,64,200
1767731572399711,orderbook_update,no,19,400
1767731572458441,orderbook_update,yes,62,-35
1767731572458441,orderbook_update,yes,64,35
1767731572464339,orderbook_update,no,29,-35
1767731572464339,orderbook_update,no,28,35
1767731572487603,orderbook_update,no,34,-1
1767731573000000,trade,yes,66,-100
1767731573067859,orderbook_update,yes,60,-30
1767731573069403,orderbook_update,no,27,-30
1767731573085222,orderbook_update,yes,61,30
1767731573086674,orderbook_update,no,26,30
1767731573178073,orderbook_update,no,34,-36
1767731573204286,orderbook_update,no,33,47
1767731573229096,orderbook_update,no,33,-200
1767731573230082,orderbook_update,no,34,-12
1767731573276472,orderbook_update,no,33,200
1767731573278653,orderbook_update,no,34,200
1767731573279614,orderbook_update,no,34,-100
1767731573279614,orderbook_update,yes,65,-100
1767731573328946,orderbook_update,yes,64,-200
1767731573329410,orderbook_update,no,34,-100
1767731573336447,orderbook_update,no,30,-100
1767731573371218,orderbook_update,yes,65,200
1767731573372319,orderbook_update,no,32,200
1767731573372388,orderbook_update,no,33,200
1767731573555605,orderbook_update,no,33,-200
1767731573555732,orderbook_update,yes,2,-1000
1767731573557022,orderbook_update,no,32,-200
1767731573557059,orderbook_update,no,33,-200
1767731573605895,orderbook_update,no,29,200
1767731573609017,orderbook_update,no,30,200
1767731573609716,orderbook_update,yes,56,1000
1767731573609963,orderbook_update,no,30,200
1767731573853999,orderbook_update,no,32,100
1767731573900441,orderbook_update,no,29,-200
1767731573901217,orderbook_update,no,30,-200
1767731573902447,orderbook_update,no,30,-200
1767731573907846,orderbook_update,yes,64,100
1767731573951768,orderbook_update,no,31,200
1767731573952008,orderbook_update,no,32,200
1767731573954304,orderbook_update,no,32,200
1767731576853892,orderbook_update,no,20,3
1767731577263308,orderbook_update,no,28,-35
1767731577263308,orderbook_update,no,27,35
1767731578000000,trade,no,65,-1
1767731578164928,orderbook_update,yes,65,-1
1767731580000000,trade,yes,67,-3
1767731580930270,orderbook_update,no,33,-3
1767731583000000,trade,no,66,-1
1767731583000000,trade,no,66,-4
1767731583000000,trade,yes,69,-7
1767731583094511,orderbook_update,yes,61,-30
1767731583095852,orderbook_update,no,26,-30
1767731583110776,orderbook_update,yes,62,30
1767731583112792,orderbook_update,no,25,30
1767731583151694,orderbook_update,yes,66,1
1767731583697693,orderbook_update,yes,65,25
1767731583698669,orderbook_update,no,30,53
1767731583699533,orderbook_update,yes,62,-15
1767731583700814,orderbook_update,no,33,-44
1767731583732366,orderbook_update,no,18,-5000
1767731583751104,orderbook_update,no,32,-200
1767731583752990,orderbook_update,yes,56,-1000
1767731583754570,orderbook_update,no,32,-200
1767731583780595,orderbook_update,no,19,-1000
1767731583782358,orderbook_update,no,19,-400
1767731583782965,orderbook_update,no,19,-500
1767731583792896,orderbook_update,yes,64,-100
1767731583792896,orderbook_update,yes,66,100
1767731583803248,orderbook_update,yes,57,1000
1767731583803820,orderbook_update,no,30,200
1767731583848112,orderbook_update,yes,65,-199
1767731583850997,orderbook_update,no,32,-100
1767731583850997,orderbook_update,no,30,100
1767731583870260,orderbook_update,yes,66,-1
1767731583870260,orderbook_update,yes,66,-4
1767731583894091,orderbook_update,yes,67,200
1767731583921699,orderbook_update,no,31,-7
1767731583927669,orderbook_update,yes,66,-96
1767731583940708,orderbook_update,yes,65,-25
1767731583979647,orderbook_update,yes,67,-200
1767731583979847,orderbook_update,no,31,-193
1767731583980347,orderbook_update,no,30,-100
1767731584027335,orderbook_update,yes,66,20
1767731584028690,orderbook_update,yes,65,200
1767731584032051,orderbook_update,no,29,200
1767731584054554,orderbook_update,no,30,200
1767731584077575,orderbook_update,yes,65,-200
1767731584120951,orderbook_update,yes,67,200
1767731584131232,orderbook_update,yes,62,-30
1767731584132238,orderbook_update,no,25,-30
1767731584145199,orderbook_update,yes,63,30
1767731584146143,orderbook_update,no,24,30
1767731584304713,orderbook_update,no,30,-200
1767731584304822,orderbook_update,no,30,-200
1767731584343514,orderbook_update,no,29,200
1767731584382534,orderbook_update,no,27,-35
1767731584382534,orderbook_update,no,25,35
1767731584398874,orderbook_update,no,28,200
1767731584437351,orderbook_update,no,28,-200
1767731584439040,orderbook_update,no,29,-200
1767731584439249,orderbook_update,no,29,-200
1767731584479312,orderbook_update,no,26,200
1767731584479867,orderbook_update,no,27,200
1767731584480113,orderbook_update,no,27,200
1767731584521801,orderbook_update,no,30,100
1767731584576060,orderbook_update,yes,66,100
1767731584683756,orderbook_update,no,27,-200
1767731584684370,orderbook_update,no,26,-200
1767731584686541,orderbook_update,no,27,-200
1767731584710090,orderbook_update,no,25,-35
1767731584710090,orderbook_update,no,26,35
1767731584737720,orderbook_update,no,30,200
1767731584738199,orderbook_update,no,29,200
1767731584794930,orderbook_update,no,30,200
1767731584969036,orderbook_update,no,26,-35
1767731584969036,orderbook_update,no,25,35
1767731585024953,orderbook_update,yes,64,-35
1767731585024953,orderbook_update,yes,67,35
1767731585069006,orderbook_update,yes,67,-200
1767731585116782,orderbook_update,yes,68,200
1767731585121977,orderbook_update,yes,63,-30
1767731585123002,orderbook_update,no,24,-30
1767731585134904,orderbook_update,yes,64,30
1767731585136793,orderbook_update,no,23,30
1767731585359671,orderbook_update,yes,67,-35
1767731585359671,orderbook_update,yes,68,35
1767731585420863,orderbook_update,no,25,-35
1767731585420863,orderbook_update,no,24,35
1767731585653878,orderbook_update,no,30,-200
1767731585734274,orderbook_update,no,12,5000
1767731585784152,orderbook_update,no,13,1000
1767731585785142,orderbook_update,no,13,500
1767731585785519,orderbook_update,no,13,400
1767731586111236,orderbook_update,yes,64,-30
1767731586112362,orderbook_update,no,23,-30
1767731586126042,orderbook_update,yes,65,30
1767731586127948,orderbook_update,no,22,30
1767731586228348,orderbook_update,no,24,-35
1767731586228348,orderbook_update,no,23,35
1767731586239265,orderbook_update,no,29,-200
1767731586241423,orderbook_update,yes,68,-200
1767731586247083,orderbook_update,no,30,-200
1767731586290978,orderbook_update,no,25,200
1767731586292297,orderbook_update,no,25,200
1767731586294086,orderbook_update,no,24,200
1767731586349281,orderbook_update,yes,69,200
1767731586357829,orderbook_update,yes,67,16
1767731586359677,orderbook_update,no,30,-53
1767731586360451,orderbook_update,yes,66,-20
1767731586374118,orderbook_update,no,29,40
1767731586401744,orderbook_update,no,30,-100
1767731586401744,orderbook_update,no,28,100
1767731586434851,orderbook_update,yes,57,-400
1767731586435793,orderbook_update,yes,66,-100
1767731586435793,orderbook_update,yes,67,100
1767731586478218,orderbook_update,yes,67,-16
1767731586478899,orderbook_update,yes,68,16
1767731586479033,orderbook_update,no,29,-40
1767731586479677,orderbook_update,no,28,29
1767731586485579,orderbook_update,yes,57,400
1767731586490945,orderbook_update,yes,67,-100
1767731586490945,orderbook_update,yes,69,100
1767731586502273,orderbook_update,yes,40,-50
1767731586502273,orderbook_update,yes,50,50
1767731586508719,orderbook_update,yes,56,-5000
1767731586511960,orderbook_update,no,28,-100
1767731586511960,orderbook_update,no,27,100
1767731586534414,orderbook_update,yes,69,-200
1767731586555054,orderbook_update,yes,57,-1000
1767731586555850,orderbook_update,yes,57,-400
1767731586556965,orderbook_update,yes,57,-500
1767731586566466,orderbook_update,no,25,-200
1767731586566538,orderbook_update,no,25,-200
1767731586566566,orderbook_update,no,24,-200
1767731586573742,orderbook_update,yes,70,200
1767731586605693,orderbook_update,yes,3,20
1767731586606198,orderbook_update,yes,2,500
1767731586606591,orderbook_update,yes,2,1000
1767731586606645,orderbook_update,yes,57,-20
1767731586607471,orderbook_update,yes,51,400
1767731586614999,orderbook_update,no,27,200
1767731586617044,orderbook_update,no,27,200
1767731586617494,orderbook_update,no,26,200
1767731586702727,orderbook_update,yes,59,5000
1767731586714099,orderbook_update,yes,52,20
1767731586717901,orderbook_update,yes,3,-20
1767731586750120,orderbook_update,yes,60,20
1767731586758839,orderbook_update,yes,51,-400
1767731586760055,orderbook_update,yes,2,-1000
1767731586762022,orderbook_update,yes,2,-500
1767731586773551,orderbook_update,yes,52,-20
1767731586814580,orderbook_update,yes,60,400
1767731586816110,orderbook_update,yes,60,500
1767731586870634,orderbook_update,yes,60,1000
1767731586887534,orderbook_update,yes,68,-35
1767731586887534,orderbook_update,yes,71,35
1767731586934734,orderbook_update,yes,70,-200
1767731586943038,orderbook_update,no,23,-35
1767731586943038,orderbook_update,no,14,35
1767731586976689,orderbook_update,yes,71,200
1767731588350665,orderbook_update,yes,68,-16
1767731588351695,orderbook_update,yes,70,21
1767731588351779,orderbook_update,no,28,-29
1767731588352606,orderbook_update,no,26,27
1767731588357333,orderbook_update,no,27,-200
1767731588357935,orderbook_update,no,27,-200
1767731588358458,orderbook_update,no,26,-200
1767731588397682,orderbook_update,yes,71,-200
1767731588406347,orderbook_update,no,26,200
1767731588406437,orderbook_update,no,25,200
1767731588409236,orderbook_update,no,26,200
1767731588448764,orderbook_update,yes,72,200
1767731588490579,orderbook_update,yes,59,-5000
1767731588491547,orderbook_update,no,12,-5000
1767731588538666,orderbook_update,no,13,-500
1767731588539233,orderbook_update,no,13,-400
1767731588539857,orderbook_update,yes,60,-500
1767731588540431,orderbook_update,no,13,-1000
1767731588540575,orderbook_update,yes,60,-1000
1767731588541020,orderbook_update,yes,60,-400
1767731588581831,orderbook_update,yes,2,1000
1767731588582993,orderbook_update,yes,51,400
1767731588585735,orderbook_update,yes,2,500
1767731588588519,orderbook_update,yes,3,20
1767731588632187,orderbook_update,yes,3,-20
1767731588633591,orderbook_update,yes,62,5000
1767731588652945,orderbook_update,yes,60,-20
1767731588674916,orderbook_update,yes,51,-400
1767731588676486,orderbook_update,yes,2,-1000
1767731588677020,orderbook_update,yes,2,-500
1767731588688865,orderbook_update,yes,52,20
1767731588716999,orderbook_update,yes,63,400
1767731588717398,orderbook_update,yes,63,1000
1767731588718259,orderbook_update,yes,63,500
1767731588736605,orderbook_update,yes,63,20
1767731588792176,orderbook_update,yes,52,-20
1767731589036479,orderbook_update,yes,71,-35
1767731589036479,orderbook_update,yes,72,35
1767731589037320,orderbook_update,no,14,-35
1767731589037320,orderbook_update,no,3,35
1767731589084827,orderbook_update,no,2,-15000
1767731589128518,orderbook_update,no,26,-200
1767731589132769,orderbook_update,yes,65,-30
1767731589134181,orderbook_update,no,22,-30
1767731589149770,orderbook_update,yes,67,30
1767731589150904,orderbook_update,no,20,30
1767731589407503,orderbook_update,yes,63,-1000
1767731589407906,orderbook_update,yes,72,-200
1767731589409034,orderbook_update,no,25,-200
1767731589447788,orderbook_update,yes,62,1000
1767731589449967,orderbook_update,yes,71,200
1767731589460534,orderbook_update,no,27,200
1767731589516439,orderbook_update,yes,63,-20
1767731589607103,orderbook_update,yes,64,20
1767731590392607,orderbook_update,no,7,5000
1767731590438765,orderbook_update,no,8,400
1767731590439065,orderbook_update,no,7,2000
1767731590439193,orderbook_update,no,8,1000
1767731590439882,orderbook_update,no,2,15000
1767731590444414,orderbook_update,no,8,500
1767731590581722,orderbook_update,no,3,-35
1767731590581722,orderbook_update,no,20,35
1767731590626368,orderbook_update,no,8,-400
1767731590675978,orderbook_update,no,21,400
1767731590736922,orderbook_update,yes,71,-200
1767731590737086,orderbook_update,yes,62,-1000
1767731590737596,orderbook_update,no,27,-200
1767731590738103,orderbook_update,no,7,-2000
1767731590739622,orderbook_update,no,26,-200
1767731590785097,orderbook_update,no,26,200
1767731590787225,orderbook_update,no,25,200
1767731590789256,orderbook_update,yes,72,200
1767731590845652,orderbook_update,yes,63,1000
1767731590874666,orderbook_update,no,27,-100
1767731590874666,orderbook_update,no,25,100
1767731590875002,orderbook_update,yes,69,-100
1767731590875002,orderbook_update,yes,71,100
1767731590887544,orderbook_update,no,26,200
1767731591118479,orderbook_update,yes,67,-30
1767731591119299,orderbook_update,no,20,-30
1767731591133518,orderbook_update,yes,68,30
1767731591135259,orderbook_update,no,19,30
1767731591171807,orderbook_update,no,21,-400
1767731591214345,orderbook_update,no,8,400
1767731591830622,orderbook_update,yes,72,-200
1767731591831230,orderbook_update,yes,63,-1000
1767731591831585,orderbook_update,no,8,2000
1767731591831921,orderbook_update,no,25,-200
1767731591832412,orderbook_update,no,26,-200
1767731591832871,orderbook_update,no,7,1000
1767731591854357,orderbook_update,yes,71,-100
1767731591854357,orderbook_update,yes,69,100
1767731591883690,orderbook_update,yes,2,1000
1767731591885985,orderbook_update,no,27,200
1767731591886580,orderbook_update,yes,70,200
1767731591889677,orderbook_update,no,27,200
1767731591912352,orderbook_update,no,25,-100
1767731591912352,orderbook_update,no,27,100
1767731592000000,trade,yes,73,-4
1767731592117763,orderbook_update,yes,68,-30
1767731592119065,orderbook_update,no,19,-30
1767731592131199,orderbook_update,yes,67,30
1767731592132080,orderbook_update,no,20,30
1767731592187570,orderbook_update,no,8,-400
1767731592226899,orderbook_update,no,21,400
1767731592326535,orderbook_update,yes,72,-35
1767731592326535,orderbook_update,yes,71,35
1767731592382426,orderbook_update,no,26,-200
1767731592384065,orderbook_update,no,20,-35
1767731592384065,orderbook_update,no,9,35
1767731592437672,orderbook_update,no,27,-200
1767731592439478,orderbook_update,no,27,-4
1767731592443751,orderbook_update,no,21,-400
1767731592481798,orderbook_update,no,28,200
1767731592484398,orderbook_update,no,28,200
1767731592498225,orderbook_update,no,8,400
1767731592595306,orderbook_update,no,28,-200
1767731592595421,orderbook_update,no,28,-200
1767731592634302,orderbook_update,no,27,200
1767731592636428,orderbook_update,no,26,200
1767731593131564,orderbook_update,yes,67,-30
1767731593132992,orderbook_update,no,20,-30
1767731593149328,orderbook_update,yes,66,30
1767731593151407,orderbook_update,no,21,30
1767731593620562,orderbook_update,no,7,-1000
1767731593621053,orderbook_update,yes,2,-1000
1767731593621593,orderbook_update,yes,70,-200
1767731593630583,orderbook_update,no,8,-2000
1767731593631984,orderbook_update,no,27,-200
1767731593642211,orderbook_update,no,27,-196
1767731593673018,orderbook_update,yes,71,200
1767731593675823,orderbook_update,yes,63,1000
